view,condition,waterfront,viewnew,conditionnew,waterfrontnew,price,bedrooms,bathrooms
2,3,0,2,2,0,455000.0,4,2.5
0,3,0,0,2,0,375000.0,3,1.75
0,3,0,0,2,0,470000.0,4,2.5
0,3,0,0,2,0,374990.0,3,2.5
0,3,0,0,2,0,541500.0,2,2.5
0,3,0,0,2,0,782500.0,3,2.5
0,3,0,0,2,0,264000.0,3,2.25
0,3,0,0,2,0,640000.0,4,2.5
0,5,0,0,4,0,660000.0,3,2.0
3,3,0,3,2,0,1365000.0,5,3.5
0,3,0,0,2,0,389950.0,3,2.5
0,3,0,0,2,0,226000.0,2,1.0
0,5,0,0,4,0,390000.0,3,1.75
0,3,0,0,2,0,485000.0,3,2.25
0,3,0,0,2,0,840000.0,4,2.5
0,4,0,0,3,0,600000.0,5,3.5
0,3,0,0,2,0,331000.0,2,1.0
0,5,0,0,4,0,780000.0,3,2.0
0,3,0,0,2,0,300000.0,3,1.75
0,3,0,0,2,0,361810.0,3,1.75
0,5,0,0,4,0,467000.0,3,1.0
0,5,0,0,4,0,399000.0,3,1.75
0,4,0,0,3,0,315450.0,3,1.75
0,3,0,0,2,0,600000.0,3,1.0
0,4,0,0,3,0,247500.0,4,2.0
0,3,0,0,2,0,330000.0,3,1.0
0,4,0,0,3,0,500000.0,4,2.25
0,3,0,0,2,0,367500.0,3,1.0
0,3,0,0,2,0,560000.0,3,2.5
3,3,0,3,2,0,655000.0,4,1.75
0,4,0,0,3,0,530000.0,5,2.75
2,3,0,2,2,0,270000.0,3,2.25
2,3,0,2,2,0,437500.0,3,2.0
0,3,0,0,2,0,575000.0,3,1.75
0,3,0,0,2,0,278000.0,4,2.5
0,3,0,0,2,0,568500.0,4,2.5
0,3,0,0,2,0,280000.0,4,3.0
0,3,0,0,2,0,250000.0,2,1.0
0,3,0,0,2,0,247500.0,3,0.75
3,4,0,3,3,0,1250000.0,5,2.75
0,3,0,0,2,0,535000.0,4,2.5
0,3,0,0,2,0,814842.0,3,2.5
0,3,0,0,2,0,340000.0,4,2.5
0,4,0,0,3,0,359950.0,3,1.75
0,3,0,0,2,0,750000.0,3,1.75
0,5,0,0,4,0,1220000.0,4,2.0
0,3,0,0,2,0,370000.0,2,1.0
0,3,0,0,2,0,329950.0,3,1.0
0,3,0,0,2,0,500000.0,3,2.5
0,4,0,0,3,0,734000.0,4,2.5
0,3,0,0,2,0,385000.0,4,2.5
0,3,0,0,2,0,230000.0,2,1.0
1,3,0,1,2,0,1385000.0,4,3.5
0,3,0,0,2,0,210000.0,3,2.0
0,4,0,0,3,0,293000.0,3,1.75
0,3,0,0,2,0,465000.0,3,1.0
0,3,0,0,2,0,449000.0,3,2.25
0,3,0,0,2,0,325000.0,2,1.75
0,4,0,0,3,0,180000.0,3,2.0
0,3,0,0,2,0,650000.0,6,3.0
0,5,0,0,4,0,665000.0,4,2.75
0,3,0,0,2,0,324450.0,3,2.0
2,3,0,2,2,0,588000.0,4,1.75
0,3,0,0,2,0,200000.0,4,1.0
0,3,0,0,2,0,383000.0,4,1.75
0,3,0,0,2,0,499950.0,3,2.0
2,4,0,2,3,0,549000.0,5,2.5
0,3,0,0,2,0,465000.0,5,3.0
0,3,0,0,2,0,450000.0,3,2.5
0,3,0,0,2,0,799900.0,4,2.5
2,4,0,2,3,0,495000.0,4,2.5
2,3,0,2,2,0,1200000.0,3,3.5
0,4,0,0,3,0,637000.0,4,2.5
0,3,0,0,2,0,589000.0,4,1.0
0,4,0,0,3,0,305000.0,3,1.75
0,3,0,0,2,0,600000.0,4,2.25
0,3,0,0,2,0,587000.0,4,2.5
0,3,0,0,2,0,1425000.0,2,2.5
0,5,0,0,4,0,250000.0,4,1.0
0,4,0,0,3,0,515000.0,3,3.0
0,3,0,0,2,0,833000.0,4,2.75
2,3,0,2,2,0,860000.0,3,3.25
0,3,0,0,2,0,550000.0,4,3.0
0,2,0,0,1,0,180000.0,2,1.0
0,4,0,0,3,0,507000.0,4,1.75
0,3,0,0,2,0,427000.0,3,2.0
0,3,0,0,2,0,616950.0,3,3.5
0,5,0,0,4,0,372000.0,4,1.75
0,3,0,0,2,0,290000.0,2,1.0
0,3,0,0,2,0,329990.0,4,2.75
0,5,0,0,4,0,393500.0,3,1.75
2,5,0,2,4,0,1550000.0,5,3.25
0,4,0,0,3,0,240000.0,4,2.25
0,4,0,0,3,0,285000.0,3,1.0
0,3,0,0,2,0,382500.0,3,1.5
0,3,0,0,2,0,1925000.0,4,3.75
2,3,0,2,2,0,800000.0,3,2.5
0,3,0,0,2,0,550000.0,4,3.5
0,4,0,0,3,0,387846.0,4,1.75
0,3,0,0,2,0,367500.0,4,2.0
0,3,0,0,2,0,780500.0,5,1.0
0,4,0,0,3,0,680000.0,3,1.75
0,4,0,0,3,0,434400.0,5,1.75
0,4,0,0,3,0,370000.0,2,1.0
0,3,0,0,2,0,465000.0,3,1.75
0,4,0,0,3,0,323000.0,3,2.0
0,3,0,0,2,0,270000.0,4,2.5
2,3,0,2,2,0,1320000.0,3,1.75
0,3,0,0,2,0,560000.0,4,2.5
0,3,0,0,2,0,450000.0,3,1.0
0,3,0,0,2,0,290000.0,2,1.0
0,3,0,0,2,0,354000.0,3,2.0
0,5,0,0,4,0,705000.0,5,3.0
0,4,0,0,3,0,445000.0,3,2.25
0,3,0,0,2,0,229900.0,3,1.0
0,3,0,0,2,0,610000.0,4,2.5
2,3,0,2,2,0,535000.0,3,3.25
0,4,0,0,3,0,437400.0,3,1.75
0,3,0,0,2,0,540000.0,5,2.75
0,3,0,0,2,0,570000.0,3,2.0
0,3,0,0,2,0,533000.0,3,2.5
0,3,0,0,2,0,555000.0,3,2.5
0,4,0,0,3,0,239950.0,3,1.75
0,4,0,0,3,0,350000.0,3,1.0
0,3,0,0,2,0,245000.0,2,1.0
0,5,0,0,4,0,456000.0,4,1.75
0,4,0,0,3,0,465000.0,4,2.25
2,3,0,2,2,0,445000.0,2,1.75
0,4,0,0,3,0,517850.0,5,2.75
0,3,0,0,2,0,329000.0,5,2.75
0,4,0,0,3,0,512500.0,3,2.5
0,4,0,0,3,0,365000.0,2,1.0
0,3,0,0,2,0,450500.0,3,1.0
0,3,0,0,2,0,915000.0,3,1.0
0,5,0,0,4,0,205000.0,3,1.0
0,3,0,0,2,0,314000.0,4,2.5
0,3,0,0,2,0,496000.0,2,1.0
0,3,0,0,2,0,329950.0,4,1.0
0,3,0,0,2,0,375000.0,4,2.0
0,5,0,0,4,0,623000.0,3,2.5
0,3,0,0,2,0,310000.0,4,1.5
0,3,0,0,2,0,532500.0,3,3.25
2,5,0,2,4,0,960000.0,4,2.25
0,3,0,0,2,0,598000.0,4,2.5
2,3,0,2,2,0,683000.0,3,2.5
0,4,0,0,3,0,425000.0,5,2.5
0,3,0,0,2,0,533000.0,5,2.75
0,4,0,0,3,0,375000.0,3,1.0
0,4,0,0,3,0,250500.0,3,2.0
0,3,0,0,2,0,257000.0,4,1.75
0,4,0,0,3,0,218000.0,3,1.0
0,3,0,0,2,0,460000.0,3,2.0
0,4,0,0,3,0,255544.0,3,1.0
0,3,0,0,2,0,560000.0,2,2.0
0,3,0,0,2,0,480000.0,4,2.5
0,3,0,0,2,0,1300000.0,5,1.75
0,3,0,0,2,0,580000.0,3,2.75
0,3,0,0,2,0,475000.0,3,2.5
4,3,1,4,2,1,1309500.0,4,2.5
0,4,0,0,3,0,700000.0,3,2.5
0,3,0,0,2,0,590000.0,3,2.5
0,3,0,0,2,0,264500.0,3,2.5
0,4,0,0,3,0,465000.0,2,1.0
2,3,0,2,2,0,290000.0,3,1.0
2,3,0,2,2,0,1815000.0,4,4.5
0,4,0,0,3,0,416000.0,3,1.0
0,3,0,0,2,0,360000.0,4,2.0
0,3,0,0,2,0,585083.0,5,2.75
0,3,0,0,2,0,840000.0,4,2.75
0,1,0,0,0,0,81000.0,2,1.0
1,4,0,1,3,0,1285000.0,3,2.25
0,3,0,0,2,0,326000.0,4,1.75
2,3,0,2,2,0,447000.0,2,1.0
0,4,0,0,3,0,185000.0,3,1.0
0,4,0,0,3,0,439950.0,3,2.5
0,4,0,0,3,0,234000.0,3,1.5
0,4,0,0,3,0,485000.0,4,2.5
0,4,0,0,3,0,750000.0,4,1.75
0,3,0,0,2,0,865000.0,4,2.0
0,4,0,0,3,0,287500.0,4,2.5
0,3,0,0,2,0,375000.0,3,1.75
0,5,0,0,4,0,565000.0,3,2.25
0,3,0,0,2,0,260000.0,4,3.0
0,4,0,0,3,0,190000.0,3,1.0
0,5,0,0,4,0,399950.0,5,2.0
0,3,0,0,2,0,275000.0,3,2.5
0,3,0,0,2,0,528000.0,3,2.75
0,3,0,0,2,0,315000.0,3,2.0
0,4,0,0,3,0,614306.0,2,2.25
2,3,0,2,2,0,1490000.0,3,3.5
0,3,0,0,2,0,590000.0,3,2.5
0,3,0,0,2,0,261500.0,3,1.0
0,3,0,0,2,0,300000.0,4,2.5
2,5,0,2,4,0,439000.0,3,2.25
0,3,0,0,2,0,277554.0,5,2.25
0,3,0,0,2,0,215000.0,3,2.0
4,4,1,4,3,1,1200000.0,2,2.25
0,4,0,0,3,0,420000.0,4,2.0
0,3,0,0,2,0,485000.0,3,2.5
0,5,0,0,4,0,202500.0,3,2.0
0,3,0,0,2,0,710000.0,5,3.25
0,3,0,0,2,0,535000.0,4,2.5
0,4,0,0,3,0,260000.0,4,1.75
0,4,0,0,3,0,254000.0,3,2.0
0,3,0,0,2,0,600000.0,4,2.5
0,3,0,0,2,0,285000.0,3,2.5
0,3,0,0,2,0,800000.0,4,3.75
0,3,0,0,2,0,165000.0,3,1.0
0,4,0,0,3,0,216500.0,2,1.0
0,3,0,0,2,0,387990.0,4,2.5
0,3,0,0,2,0,500000.0,4,2.5
0,3,0,0,2,0,650000.0,4,2.5
0,3,0,0,2,0,646000.0,4,2.5
0,3,0,0,2,0,323400.0,4,3.0
0,3,0,0,2,0,300000.0,3,2.5
0,4,0,0,3,0,712500.0,5,2.0
0,3,0,0,2,0,550000.0,3,1.75
0,3,0,0,2,0,400000.0,3,1.0
0,3,0,0,2,0,255000.0,4,1.75
2,4,0,2,3,0,660000.0,3,1.75
2,4,0,2,3,0,925000.0,4,2.25
0,5,0,0,4,0,534000.0,4,2.25
0,4,0,0,3,0,215000.0,3,1.0
4,3,0,4,2,0,1950000.0,3,2.5
0,3,0,0,2,0,1400000.0,5,4.25
0,3,0,0,2,0,212000.0,3,1.75
0,3,0,0,2,0,265000.0,3,1.75
0,5,0,0,4,0,400000.0,3,1.75
0,3,0,0,2,0,311500.0,4,2.5
0,3,0,0,2,0,2328000.0,4,3.5
0,4,0,0,3,0,225000.0,2,1.0
4,3,0,4,2,0,1250000.0,4,2.5
0,4,0,0,3,0,380000.0,3,1.0
0,3,0,0,2,0,600000.0,4,2.5
0,4,0,0,3,0,600000.0,3,2.25
0,3,0,0,2,0,315000.0,3,2.5
0,4,0,0,3,0,847000.0,5,1.0
0,3,0,0,2,0,730000.0,4,2.5
0,4,0,0,3,0,1058000.0,4,2.0
0,4,0,0,3,0,1620000.0,4,2.25
0,3,0,0,2,0,664000.0,2,1.75
0,3,0,0,2,0,454450.0,4,3.0
0,3,0,0,2,0,341000.0,3,1.0
0,4,0,0,3,0,276693.0,4,1.0
0,4,0,0,3,0,185000.0,2,1.0
0,3,0,0,2,0,160000.0,2,2.5
0,3,0,0,2,0,270000.0,4,2.5
0,3,0,0,2,0,300000.0,4,1.5
0,4,0,0,3,0,264950.0,3,1.5
0,4,0,0,3,0,209950.0,2,1.0
0,3,0,0,2,0,850000.0,3,2.5
0,3,0,0,2,0,645000.0,4,2.5
0,4,0,0,3,0,855000.0,4,2.25
0,3,0,0,2,0,632500.0,4,1.5
0,3,0,0,2,0,289950.0,3,2.5
2,4,0,2,3,0,850000.0,2,1.75
0,3,0,0,2,0,565000.0,4,2.75
0,3,0,0,2,0,792000.0,3,2.5
0,4,0,0,3,0,260000.0,3,2.25
0,3,0,0,2,0,585000.0,3,2.0
0,3,0,0,2,0,295500.0,3,1.75
0,5,0,0,4,0,329000.0,4,2.0
0,3,0,0,2,0,750000.0,3,1.75
0,3,0,0,2,0,495000.0,4,2.5
2,4,0,2,3,0,672500.0,3,1.75
0,5,0,0,4,0,1307000.0,5,3.25
0,3,0,0,2,0,405000.0,3,2.5
1,3,0,1,2,0,620000.0,3,1.75
0,4,0,0,3,0,615000.0,4,2.25
2,5,0,2,4,0,887000.0,6,2.25
2,3,0,2,2,0,1057000.0,4,2.75
0,4,0,0,3,0,753000.0,4,1.75
0,5,0,0,4,0,1600000.0,3,2.25
2,4,0,2,3,0,3710000.0,4,3.5
0,3,0,0,2,0,365000.0,3,1.5
0,4,0,0,3,0,870000.0,4,2.75
0,3,0,0,2,0,321000.0,4,2.5
0,3,0,0,2,0,280000.0,3,2.5
0,3,0,0,2,0,288000.0,3,2.5
0,3,0,0,2,0,248500.0,3,2.0
0,3,0,0,2,0,330000.0,4,2.5
0,3,0,0,2,0,740000.0,5,3.5
0,3,0,0,2,0,445000.0,3,2.5
0,4,0,0,3,0,198500.0,2,1.0
0,3,0,0,2,0,280000.0,7,2.5
0,4,0,0,3,0,336500.0,3,2.25
0,4,0,0,3,0,267000.0,3,2.5
0,3,0,0,2,0,315000.0,3,1.0
0,3,0,0,2,0,545000.0,4,2.5
0,3,0,0,2,0,274950.0,3,1.75
2,3,0,2,2,0,500000.0,2,1.0
0,4,0,0,3,0,299000.0,3,1.0
0,3,0,0,2,0,420000.0,3,2.5
0,3,0,0,2,0,620000.0,3,2.5
0,3,0,0,2,0,575950.0,3,2.25
0,3,0,0,2,0,666500.0,4,2.5
0,3,0,0,2,0,180000.0,4,1.5
0,4,0,0,3,0,261350.0,3,1.75
0,5,0,0,4,0,1030000.0,4,3.5
0,4,0,0,3,0,390000.0,3,1.75
0,4,0,0,3,0,253500.0,3,1.0
0,3,0,0,2,0,625000.0,4,2.5
0,4,0,0,3,0,255000.0,4,2.5
0,3,0,0,2,0,257000.0,3,2.5
4,3,1,4,2,1,869000.0,2,1.75
0,3,0,0,2,0,745000.0,4,2.5
0,3,0,0,2,0,1350000.0,4,3.5
0,4,0,0,3,0,350000.0,3,1.75
0,3,0,0,2,0,475000.0,3,2.5
0,3,0,0,2,0,540000.0,3,2.5
0,3,0,0,2,0,175000.0,2,1.0
0,4,0,0,3,0,100000.0,2,0.75
0,4,0,0,3,0,890000.0,5,1.0
0,3,0,0,2,0,280000.0,3,2.5
3,3,0,3,2,0,1050000.0,4,4.25
0,3,0,0,2,0,486000.0,4,2.5
0,5,0,0,4,0,670000.0,5,2.5
0,3,0,0,2,0,480000.0,3,2.5
0,4,0,0,3,0,440000.0,3,1.75
2,3,0,2,2,0,1500000.0,3,3.25
0,3,0,0,2,0,743700.0,4,2.5
0,3,0,0,2,0,449950.0,3,1.75
0,3,0,0,2,0,367000.0,2,1.0
0,3,0,0,2,0,1185000.0,4,3.25
0,4,0,0,3,0,201000.0,3,1.0
0,2,0,0,1,0,575000.0,3,1.75
0,3,0,0,2,0,295000.0,3,2.5
0,4,0,0,3,0,190000.0,3,1.0
0,3,0,0,2,0,742500.0,2,3.0
0,3,0,0,2,0,875000.0,6,3.5
3,4,0,3,3,0,1387000.0,4,3.5
0,4,0,0,3,0,600000.0,4,2.25
0,3,0,0,2,0,207000.0,3,1.5
0,3,0,0,2,0,650000.0,4,2.75
0,3,0,0,2,0,275000.0,2,1.0
0,3,0,0,2,0,1200000.0,4,2.5
0,4,0,0,3,0,262500.0,3,2.0
0,3,0,0,2,0,399000.0,2,1.0
0,4,0,0,3,0,139000.0,4,1.5
0,4,0,0,3,0,575000.0,3,2.5
0,3,0,0,2,0,580000.0,2,1.0
0,3,0,0,2,0,468000.0,3,2.25
0,4,0,0,3,0,230000.0,3,1.0
0,3,0,0,2,0,675000.0,4,4.0
0,3,0,0,2,0,318000.0,3,1.0
0,3,0,0,2,0,332100.0,5,3.5
0,3,0,0,2,0,175000.0,2,1.0
0,4,0,0,3,0,817000.0,4,2.25
0,3,0,0,2,0,1200000.0,4,3.0
2,3,0,2,2,0,525000.0,3,1.75
0,5,0,0,4,0,189000.0,3,1.0
0,3,0,0,2,0,629950.0,3,2.5
3,3,1,3,2,1,641500.0,1,1.0
2,3,0,2,2,0,490000.0,3,2.25
0,3,0,0,2,0,415000.0,3,1.75
0,3,0,0,2,0,250000.0,2,1.0
0,4,0,0,3,0,781000.0,3,1.5
0,4,0,0,3,0,400000.0,4,2.25
2,3,0,2,2,0,935000.0,4,3.0
0,3,0,0,2,0,575000.0,4,2.5
2,3,0,2,2,0,1660000.0,4,3.25
0,4,0,0,3,0,302300.0,5,2.75
0,3,0,0,2,0,355000.0,2,1.0
2,3,0,2,2,0,1538000.0,3,2.25
0,4,0,0,3,0,926250.0,4,1.75
0,4,0,0,3,0,300000.0,3,1.75
0,4,0,0,3,0,361500.0,3,1.75
0,4,0,0,3,0,616000.0,3,1.5
0,3,0,0,2,0,395000.0,2,1.75
0,4,0,0,3,0,245000.0,3,1.5
0,4,0,0,3,0,206000.0,3,1.0
0,3,0,0,2,0,706000.0,4,2.5
0,3,0,0,2,0,578000.0,3,1.5
0,3,0,0,2,0,341950.0,5,3.0
0,2,0,0,1,0,305000.0,3,1.0
0,3,0,0,2,0,575000.0,3,2.75
0,4,0,0,3,0,330000.0,3,1.0
0,3,0,0,2,0,445000.0,4,2.25
0,3,0,0,2,0,333000.0,3,1.0
0,3,0,0,2,0,598500.0,4,2.5
0,3,0,0,2,0,225000.0,2,1.0
0,3,0,0,2,0,570000.0,4,2.5
0,3,0,0,2,0,630000.0,5,2.0
0,4,0,0,3,0,779000.0,5,2.25
3,3,0,3,2,0,760000.0,4,3.5
0,4,0,0,3,0,322968.0,5,1.75
0,3,0,0,2,0,595000.0,4,2.5
0,4,0,0,3,0,321000.0,4,1.0
0,3,0,0,2,0,653000.0,3,2.25
4,3,1,4,2,1,750000.0,4,1.75
0,3,0,0,2,0,530000.0,3,1.0
0,3,0,0,2,0,352750.0,2,1.75
0,3,0,0,2,0,424950.0,4,2.5
0,3,0,0,2,0,427000.0,5,2.75
0,3,0,0,2,0,558000.0,4,2.5
0,3,0,0,2,0,438200.0,2,2.0
0,3,0,0,2,0,340000.0,1,1.0
0,3,0,0,2,0,830005.0,4,3.75
0,3,0,0,2,0,548000.0,4,3.25
0,5,0,0,4,0,411715.0,3,1.75
0,4,0,0,3,0,865000.0,4,4.0
3,3,0,3,2,0,1750000.0,6,4.25
0,3,0,0,2,0,688000.0,3,3.0
0,3,0,0,2,0,399950.0,4,2.5
0,3,0,0,2,0,555000.0,3,1.0
0,4,0,0,3,0,677000.0,3,2.0
0,3,0,0,2,0,539000.0,3,2.0
0,4,0,0,3,0,410000.0,3,1.75
0,4,0,0,3,0,472000.0,2,2.25
3,3,0,3,2,0,755000.0,3,2.5
0,5,0,0,4,0,269900.0,5,1.75
0,4,0,0,3,0,667400.0,4,2.5
0,3,0,0,2,0,1220000.0,3,2.25
0,3,0,0,2,0,544000.0,3,2.5
3,4,0,3,3,0,800000.0,2,1.0
0,4,0,0,3,0,315000.0,3,1.0
0,3,0,0,2,0,227000.0,4,1.0
0,3,0,0,2,0,765000.0,4,2.5
0,3,0,0,2,0,625000.0,3,3.0
0,3,0,0,2,0,1875000.0,4,5.0
2,3,0,2,2,0,822600.0,4,2.5
0,4,0,0,3,0,515000.0,4,2.5
0,4,0,0,3,0,377000.0,4,2.0
1,3,0,1,2,0,600000.0,3,1.0
0,3,0,0,2,0,525300.0,4,1.75
2,4,0,2,3,0,760000.0,4,3.0
0,4,0,0,3,0,202000.0,2,1.0
0,3,0,0,2,0,470000.0,3,2.0
0,3,0,0,2,0,810000.0,3,2.5
0,3,0,0,2,0,175000.0,3,1.0
0,3,0,0,2,0,440000.0,4,1.75
0,2,0,0,1,0,197000.0,2,1.0
2,5,0,2,4,0,254000.0,3,1.0
0,3,0,0,2,0,405000.0,3,1.0
0,5,0,0,4,0,416000.0,2,1.0
0,3,0,0,2,0,779950.0,4,2.75
0,4,0,0,3,0,200000.0,4,2.75
0,3,0,0,2,0,658100.0,4,2.5
0,3,0,0,2,0,397000.0,2,1.75
0,3,0,0,2,0,815000.0,3,3.75
0,4,0,0,3,0,345000.0,2,1.0
0,4,0,0,3,0,305500.0,4,2.5
0,3,0,0,2,0,340000.0,3,2.25
0,3,0,0,2,0,330000.0,5,2.5
0,3,0,0,2,0,269000.0,4,2.5
0,3,0,0,2,0,349950.0,3,1.0
0,4,0,0,3,0,431000.0,3,1.0
1,4,0,1,3,0,735000.0,4,1.75
0,3,0,0,2,0,414000.0,5,3.0
0,3,0,0,2,0,619500.0,3,2.5
0,4,0,0,3,0,675000.0,3,1.75
0,4,0,0,3,0,380500.0,3,1.0
0,5,0,0,4,0,253000.0,3,1.5
0,3,0,0,2,0,157500.0,2,1.0
0,4,0,0,3,0,627000.0,4,2.0
0,4,0,0,3,0,469500.0,4,2.5
0,3,0,0,2,0,319950.0,2,1.0
0,4,0,0,3,0,249500.0,3,1.0
0,3,0,0,2,0,485000.0,3,1.0
4,4,0,4,3,0,1125000.0,5,3.0
0,3,0,0,2,0,314500.0,3,1.75
0,3,0,0,2,0,220000.0,2,1.0
0,4,0,0,3,0,444950.0,3,2.5
0,3,0,0,2,0,598000.0,4,2.5
0,3,0,0,2,0,699850.0,4,3.5
0,4,0,0,3,0,595000.0,3,2.5
0,3,0,0,2,0,735000.0,4,2.5
0,4,0,0,3,0,542500.0,4,2.5
0,3,0,0,2,0,450000.0,3,1.75
0,4,0,0,3,0,298500.0,3,2.0
0,4,0,0,3,0,403950.0,2,1.0
0,4,0,0,3,0,271000.0,2,1.0
0,4,0,0,3,0,335000.0,2,1.0
0,5,0,0,4,0,305000.0,2,2.25
0,3,0,0,2,0,630000.0,3,3.0
0,5,0,0,4,0,253000.0,2,1.75
0,4,0,0,3,0,395000.0,4,1.75
0,4,0,0,3,0,265000.0,3,2.5
0,4,0,0,3,0,225000.0,2,1.0
0,3,0,0,2,0,338500.0,4,2.5
0,3,0,0,2,0,300000.0,2,1.75
0,3,0,0,2,0,255000.0,2,1.0
0,3,0,0,2,0,337000.0,4,3.0
0,3,0,0,2,0,324900.0,3,2.25
0,4,0,0,3,0,821000.0,3,2.75
0,4,0,0,3,0,500000.0,4,2.75
2,3,0,2,2,0,885000.0,4,3.5
0,5,0,0,4,0,360000.0,4,2.0
0,4,0,0,3,0,304000.0,3,1.0
0,3,0,0,2,0,376000.0,2,1.0
0,3,0,0,2,0,425000.0,4,1.5
0,3,0,0,2,0,1180500.0,3,1.75
0,3,0,0,2,0,187000.0,3,2.5
0,5,0,0,4,0,710000.0,2,1.5
0,3,0,0,2,0,585000.0,3,1.75
0,3,0,0,2,0,1400000.0,5,4.0
0,3,0,0,2,0,1980000.0,4,3.5
0,4,0,0,3,0,250000.0,3,1.75
3,4,0,3,3,0,950000.0,4,2.75
0,3,0,0,2,0,725000.0,3,2.5
0,3,0,0,2,0,505000.0,4,2.5
0,3,0,0,2,0,90000.0,1,1.0
0,3,0,0,2,0,400000.0,4,2.0
0,3,0,0,2,0,407000.0,3,1.0
0,5,0,0,4,0,651000.0,3,1.5
0,3,0,0,2,0,485000.0,3,2.25
0,4,0,0,3,0,460000.0,4,2.75
0,4,0,0,3,0,369000.0,2,1.0
1,3,0,1,2,0,355000.0,2,1.0
0,3,0,0,2,0,155000.0,2,1.0
0,4,0,0,3,0,1000000.0,3,1.0
0,4,0,0,3,0,419625.0,4,2.5
0,4,0,0,3,0,435000.0,3,2.0
0,4,0,0,3,0,379000.0,4,1.75
0,3,0,0,2,0,293000.0,4,2.25
0,4,0,0,3,0,592100.0,4,2.75
0,3,0,0,2,0,362000.0,3,1.75
0,3,0,0,2,0,227000.0,3,1.0
0,3,0,0,2,0,335500.0,3,1.75
0,5,0,0,4,0,213000.0,3,1.75
0,3,0,0,2,0,338000.0,5,2.5
0,4,0,0,3,0,163500.0,3,1.0
0,3,0,0,2,0,199988.0,2,1.0
1,3,0,1,2,0,1185000.0,3,2.25
0,3,0,0,2,0,320000.0,4,2.5
0,4,0,0,3,0,450000.0,6,2.25
0,3,0,0,2,0,249900.0,2,2.0
0,3,0,0,2,0,223000.0,2,1.0
0,3,0,0,2,0,631000.0,4,4.0
0,5,0,0,4,0,350000.0,4,2.25
0,3,0,0,2,0,279000.0,3,1.75
0,5,0,0,4,0,310000.0,5,2.0
0,4,0,0,3,0,185000.0,2,1.0
0,4,0,0,3,0,445000.0,3,2.5
0,3,0,0,2,0,365000.0,4,2.5
0,3,0,0,2,0,333500.0,3,1.5
0,3,0,0,2,0,385000.0,3,2.25
0,4,0,0,3,0,345000.0,3,1.5
3,3,0,3,2,0,1260000.0,3,3.0
0,4,0,0,3,0,440000.0,4,2.5
0,3,0,0,2,0,444500.0,3,2.5
3,3,1,3,2,1,340000.0,4,1.0
0,5,0,0,4,0,680000.0,4,1.0
0,4,0,0,3,0,420000.0,3,1.75
0,4,0,0,3,0,438500.0,3,2.25
0,3,0,0,2,0,109500.0,2,1.0
0,4,0,0,3,0,461000.0,4,2.75
0,4,0,0,3,0,968000.0,4,1.75
0,4,0,0,3,0,355000.0,3,1.75
0,4,0,0,3,0,249000.0,3,1.5
0,4,0,0,3,0,256500.0,5,2.5
1,4,0,1,3,0,1810000.0,5,2.5
0,4,0,0,3,0,269000.0,3,2.25
0,3,0,0,2,0,1350000.0,4,3.5
0,4,0,0,3,0,885000.0,3,2.25
0,4,0,0,3,0,455000.0,3,2.0
0,5,0,0,4,0,980000.0,4,2.5
0,3,0,0,2,0,412500.0,3,1.75
0,3,0,0,2,0,740000.0,4,3.5
3,3,0,3,2,0,1298000.0,4,2.25
0,3,0,0,2,0,326000.0,2,1.5
0,3,0,0,2,0,568500.0,4,2.5
0,3,0,0,2,0,620000.0,4,2.5
0,3,0,0,2,0,283000.0,3,1.75
0,4,0,0,3,0,875000.0,6,3.25
0,5,0,0,4,0,1310000.0,4,2.25
0,3,0,0,2,0,289950.0,3,2.5
0,4,0,0,3,0,252500.0,3,2.5
0,5,0,0,4,0,376000.0,4,2.25
0,3,0,0,2,0,635700.0,4,2.5
0,3,0,0,2,0,710000.0,4,2.5
2,3,0,2,2,0,440000.0,3,1.75
0,3,0,0,2,0,439000.0,3,2.5
0,3,0,0,2,0,455000.0,2,1.5
0,4,0,0,3,0,225000.0,2,1.0
0,4,0,0,3,0,250000.0,3,1.0
0,4,0,0,3,0,585000.0,4,3.25
0,4,0,0,3,0,685000.0,3,1.75
0,3,0,0,2,0,420000.0,5,2.75
0,5,0,0,4,0,245000.0,2,1.0
0,4,0,0,3,0,275000.0,4,2.0
0,3,0,0,2,0,270000.0,3,2.0
0,3,0,0,2,0,767250.0,4,3.0
0,4,0,0,3,0,229000.0,3,2.0
0,3,0,0,2,0,400000.0,3,1.0
4,5,0,4,4,0,2195000.0,5,3.25
0,4,0,0,3,0,665000.0,5,2.0
0,3,0,0,2,0,500000.0,4,2.25
0,4,0,0,3,0,355500.0,5,2.0
0,3,0,0,2,0,369000.0,4,2.5
0,2,0,0,1,0,338500.0,2,1.0
0,3,0,0,2,0,256000.0,3,1.0
0,3,0,0,2,0,470000.0,3,2.5
1,4,0,1,3,0,675000.0,3,2.5
0,3,0,0,2,0,369950.0,4,2.75
3,3,0,3,2,0,615000.0,5,3.5
0,3,0,0,2,0,1200690.0,5,3.0
0,3,0,0,2,0,950000.0,3,1.75
0,3,0,0,2,0,799500.0,4,2.5
0,3,0,0,2,0,187000.0,2,1.0
0,3,0,0,2,0,598000.0,5,2.25
0,4,0,0,3,0,429950.0,3,2.25
0,4,0,0,3,0,347950.0,5,2.25
0,3,0,0,2,0,851000.0,3,2.5
